"DepPartLPML" "DepPartWAIC" "IndPartLPML" "IndPartWAIC"
-581.054439052349 792.705657215088 -435.986716004748 798.311833200738
-496.24503350491 894.124154225652 -459.025740179716 900.613753036121
-470.961963785601 810.016388526808 -449.936842842304 819.99216101071
-549.811513794211 958.564057677976 -524.284071194348 958.403845909257
-465.888474308663 824.397138780191 -490.75048213729 781.442611548517
-519.327501072442 819.710366436096 -439.388564574015 818.75299086015
-485.255113652767 874.474718110046 -482.41970012144 876.168924523842
-516.628238041959 896.154101532501 -473.206245215334 901.532387872141
-778.169312360937 905.302897302605 -497.576349182375 899.384678374872
-578.661130712235 1005.00311570932 -545.851040024396 1004.24952789792
-490.07682541273 917.924146759613 -499.779518442387 924.245110587756
-632.808001624168 987.523630356705 -644.764538624862 1003.54415918178
-588.782913433799 935.085664975367 -506.716644627455 926.855492433785
-445.937921898836 783.731318967476 -412.83837145306 772.126975405189
-452.404052119551 856.135576894491 -451.342454125352 874.192655531177
-514.593671213209 943.198670121087 -505.187459024573 938.05077622788
-476.159262796809 868.491471586754 -463.336899883896 864.315875271608
-649.632811674881 974.146772109119 -505.581325597169 951.679428873504
-506.809383363403 928.673683743006 -498.977406475409 929.022318652308
-624.51304211654 1045.29619384867 -545.072089712369 1023.62463134641
-716.107197165873 929.467725907311 -536.441294529675 935.934589422341
-556.235070781019 891.40401430766 -477.928628964459 886.1549941311
-664.438829714835 779.732958707364 -504.756050988459 776.677691032734
-550.450689942788 1057.15387254737 -547.607400752919 1034.29357280476
-463.793713919032 875.279620879858 -451.630470315942 860.741096209873
-603.49858116863 913.225893865037 -507.073793052034 929.553478329798
-1180.07748486568 961.183921730625 -520.061934211337 975.069731213944
-753.090311494127 886.450383166263 -748.827860743799 892.363980546642
-Inf 953.503360840044 -527.556271068137 940.307393483904
-511.784632269235 912.533847143428 -485.432471821234 904.806313213683
-470.334761197345 901.125676246363 -466.722491819175 897.564990302321
-482.907690856426 875.689335585764 -479.352081555945 880.423354354833
-433.95287518936 798.539077480405 -437.903238938748 796.145528208969
-552.765898575724 905.080919537034 -508.995298888243 892.21603315365
-582.006722188944 900.944860733367 -476.488885781657 922.469779429696
-533.745264074579 984.93798124917 -515.985893524011 954.190207569755
-505.103948615268 884.137890596364 -512.583117409705 876.255552210892
-526.935112611214 931.74731724483 -508.102629040851 932.676622088404
-717.358203102526 976.662241701067 -528.017467043038 981.990978216143
-969.392324425929 1052.85510961722 -553.79140463069 1046.14041111485
-1584.06535351351 899.779510180212 -538.729402162905 891.63232542904
-586.643535514534 863.872274483491 -463.164728214676 889.618237647167
-634.081207994474 1099.86031293805 -552.553526824201 1084.67823016994
-531.108628869401 1024.51737659555 -518.59442210325 1016.85996765254
-461.349514680848 839.821465321495 -466.113564951318 847.98852683549
-508.144059630307 983.338712577762 -493.501845527975 970.130432939461
-1557.86933742637 1055.71775945947 -543.315807677369 1042.85275939231
-685.917866313427 865.772842040251 -465.062217159327 872.839216835189
-522.591514210476 863.955737827544 -464.09537830388 864.823555433663
-668.543699109601 901.056788278672 -562.075730576842 894.995600065964
-Inf 992.166365757278 -511.702759625911 930.444683788433
-578.566180289516 991.60998921141 -547.438421902564 996.344985341149
-545.814659193259 876.017020851936 -479.411027527385 884.234012683068
-494.740663841147 862.644471217521 -459.838492604617 864.860550086634
-509.220167479226 953.675821194798 -487.154813393987 925.586982327488
-454.046929914489 849.644701515055 -450.335918468841 841.311379863842
-642.565119619508 955.383989026623 -524.174254927918 969.819022224029
-505.878857699804 914.084592259993 -453.062480232226 895.489988390896
-755.653691108044 905.869476278187 -546.685489329873 908.518705601501
-571.231182068742 969.231209444993 -531.415313552033 979.60045207274
